,@device,@rdgType,value,type,captured_at
26979,Workshop,LUX,918.0,LIGHT+ENV,2021-09-21 14:41:01
26980,Workshop,PRESSURE,102572.84375,LIGHT+ENV,2021-09-21 14:41:01
26982,Workshop,HUMIDITY,43.38,LIGHT+ENV,2021-09-21 14:41:01
26986,Workshop,PRESSURE,102566.11719,LIGHT+ENV,2021-09-21 14:43:02
26985,Workshop,LUX,1238.0,LIGHT+ENV,2021-09-21 14:43:02
26984,Workshop,TEMPERATURE,28.31,LIGHT+ENV,2021-09-21 14:43:02
26983,Workshop,HUMIDITY,43.29,LIGHT+ENV,2021-09-21 14:43:02
26987,Workshop,HUMIDITY,43.07,LIGHT+ENV,2021-09-21 14:45:03
26988,Workshop,TEMPERATURE,28.3,LIGHT+ENV,2021-09-21 14:45:03
26989,Workshop,PRESSURE,102562.5,LIGHT+ENV,2021-09-21 14:45:03
26990,Workshop,LUX,1223.0,LIGHT+ENV,2021-09-21 14:45:03
26991,Workshop,HUMIDITY,42.77,LIGHT+ENV,2021-09-21 14:47:03
26992,Workshop,LUX,1226.0,LIGHT+ENV,2021-09-21 14:47:03
26993,Workshop,TEMPERATURE,28.34,LIGHT+ENV,2021-09-21 14:47:03
26994,Workshop,PRESSURE,102563.32813,LIGHT+ENV,2021-09-21 14:47:03
26997,Workshop,TEMPERATURE,28.33,LIGHT+ENV,2021-09-21 14:49:04
26998,Workshop,HUMIDITY,42.88,LIGHT+ENV,2021-09-21 14:49:04
26995,Workshop,PRESSURE,102563.71875,LIGHT+ENV,2021-09-21 14:49:04
26996,Workshop,LUX,1209.0,LIGHT+ENV,2021-09-21 14:49:04
26999,Workshop,HUMIDITY,42.53,LIGHT+ENV,2021-09-21 14:51:04
27000,Workshop,PRESSURE,102561.34375,LIGHT+ENV,2021-09-21 14:51:04
27001,Workshop,LUX,1208.0,LIGHT+ENV,2021-09-21 14:51:04
27002,Workshop,TEMPERATURE,28.35,LIGHT+ENV,2021-09-21 14:51:04
27003,Workshop,HUMIDITY,42.68,LIGHT+ENV,2021-09-21 14:53:04
27004,Workshop,LUX,1201.0,LIGHT+ENV,2021-09-21 14:53:04
27005,Workshop,TEMPERATURE,28.37,LIGHT+ENV,2021-09-21 14:53:04
27006,Workshop,PRESSURE,102559.74219,LIGHT+ENV,2021-09-21 14:53:04
27010,Workshop,PRESSURE,102559.29688,LIGHT+ENV,2021-09-21 14:55:05
27007,Workshop,TEMPERATURE,28.32,LIGHT+ENV,2021-09-21 14:55:05
27008,Workshop,LUX,1182.0,LIGHT+ENV,2021-09-21 14:55:05
27009,Workshop,HUMIDITY,42.77,LIGHT+ENV,2021-09-21 14:55:05
27013,Workshop,LUX,1181.0,LIGHT+ENV,2021-09-21 14:57:05
27014,Workshop,TEMPERATURE,28.34,LIGHT+ENV,2021-09-21 14:57:05
27011,Workshop,HUMIDITY,42.81,LIGHT+ENV,2021-09-21 14:57:05
27012,Workshop,PRESSURE,102557.70313,LIGHT+ENV,2021-09-21 14:57:05
27017,Workshop,TEMPERATURE,28.34,LIGHT+ENV,2021-09-21 15:00:00
27018,Workshop,HUMIDITY,42.49,LIGHT+ENV,2021-09-21 15:00:00
27015,Workshop,PRESSURE,102554.07813,LIGHT+ENV,2021-09-21 15:00:00
27016,Workshop,LUX,1216.0,LIGHT+ENV,2021-09-21 15:00:00
27021,Workshop,LUX,1184.0,LIGHT+ENV,2021-09-21 15:02:00
27022,Workshop,PRESSURE,102555.27344,LIGHT+ENV,2021-09-21 15:02:00
27019,Workshop,TEMPERATURE,28.33,LIGHT+ENV,2021-09-21 15:02:00
27020,Workshop,HUMIDITY,42.7,LIGHT+ENV,2021-09-21 15:02:00
27023,Workshop,PRESSURE,102552.89844,LIGHT+ENV,2021-09-21 15:04:01
27024,Workshop,TEMPERATURE,28.35,LIGHT+ENV,2021-09-21 15:04:01
27025,Workshop,HUMIDITY,42.46,LIGHT+ENV,2021-09-21 15:04:01
27026,Workshop,LUX,1157.0,LIGHT+ENV,2021-09-21 15:04:01
27027,Workshop,LUX,1159.0,LIGHT+ENV,2021-09-21 15:06:01
27028,Workshop,TEMPERATURE,28.4,LIGHT+ENV,2021-09-21 15:06:01
27029,Workshop,PRESSURE,102550.52344,LIGHT+ENV,2021-09-21 15:06:01
27030,Workshop,HUMIDITY,42.4,LIGHT+ENV,2021-09-21 15:06:01
27031,Workshop,TEMPERATURE,28.44,LIGHT+ENV,2021-09-21 15:08:01
27032,Workshop,LUX,1153.0,LIGHT+ENV,2021-09-21 15:08:01
27033,Workshop,PRESSURE,102547.77344,LIGHT+ENV,2021-09-21 15:08:01
27034,Workshop,HUMIDITY,42.49,LIGHT+ENV,2021-09-21 15:08:01
27038,Workshop,PRESSURE,102543.38281,LIGHT+ENV,2021-09-21 15:10:02
27037,Workshop,HUMIDITY,42.44,LIGHT+ENV,2021-09-21 15:10:02
27035,Workshop,LUX,1159.0,LIGHT+ENV,2021-09-21 15:10:02
27036,Workshop,TEMPERATURE,28.46,LIGHT+ENV,2021-09-21 15:10:02
27039,Workshop,HUMIDITY,42.46,LIGHT+ENV,2021-09-21 15:12:02
27040,Workshop,LUX,1146.0,LIGHT+ENV,2021-09-21 15:12:02
27041,Workshop,PRESSURE,102545.03125,LIGHT+ENV,2021-09-21 15:12:02
27042,Workshop,TEMPERATURE,28.51,LIGHT+ENV,2021-09-21 15:12:02
27043,Workshop,LUX,1107.0,LIGHT+ENV,2021-09-21 15:14:03
27044,Workshop,PRESSURE,102547.02344,LIGHT+ENV,2021-09-21 15:14:03
27045,Workshop,TEMPERATURE,28.51,LIGHT+ENV,2021-09-21 15:14:03
27046,Workshop,HUMIDITY,42.36,LIGHT+ENV,2021-09-21 15:14:03
27050,Workshop,HUMIDITY,42.46,LIGHT+ENV,2021-09-21 15:16:03
27047,Workshop,LUX,1191.0,LIGHT+ENV,2021-09-21 15:16:03
27048,Workshop,PRESSURE,102541.77344,LIGHT+ENV,2021-09-21 15:16:03
27049,Workshop,TEMPERATURE,28.49,LIGHT+ENV,2021-09-21 15:16:03
27054,Workshop,HUMIDITY,42.21,LIGHT+ENV,2021-09-21 15:18:03
27053,Workshop,PRESSURE,102530.11719,LIGHT+ENV,2021-09-21 15:18:03
27051,Workshop,TEMPERATURE,28.51,LIGHT+ENV,2021-09-21 15:18:03
27052,Workshop,LUX,1237.0,LIGHT+ENV,2021-09-21 15:18:03
27055,Workshop,HUMIDITY,42.34,LIGHT+ENV,2021-09-21 15:20:04
27056,Workshop,LUX,1288.0,LIGHT+ENV,2021-09-21 15:20:04
27057,Workshop,TEMPERATURE,28.51,LIGHT+ENV,2021-09-21 15:20:04
27058,Workshop,PRESSURE,102528.13281,LIGHT+ENV,2021-09-21 15:20:04
27059,Workshop,PRESSURE,102527.6875,LIGHT+ENV,2021-09-21 15:22:04
27060,Workshop,LUX,1227.0,LIGHT+ENV,2021-09-21 15:22:04
27061,Workshop,TEMPERATURE,28.49,LIGHT+ENV,2021-09-21 15:22:04
27062,Workshop,HUMIDITY,42.0,LIGHT+ENV,2021-09-21 15:22:04
27066,Workshop,LUX,1141.0,LIGHT+ENV,2021-09-21 15:24:04
27063,Workshop,HUMIDITY,42.13,LIGHT+ENV,2021-09-21 15:24:04
27064,Workshop,TEMPERATURE,28.55,LIGHT+ENV,2021-09-21 15:24:04
27065,Workshop,PRESSURE,102528.95313,LIGHT+ENV,2021-09-21 15:24:04
27070,Workshop,HUMIDITY,42.18,LIGHT+ENV,2021-09-21 15:26:05
27069,Workshop,PRESSURE,102526.1875,LIGHT+ENV,2021-09-21 15:26:05
27068,Workshop,LUX,1126.0,LIGHT+ENV,2021-09-21 15:26:05
27067,Workshop,TEMPERATURE,28.59,LIGHT+ENV,2021-09-21 15:26:05
27071,Workshop,HUMIDITY,41.79,LIGHT+ENV,2021-09-21 15:28:05
27072,Workshop,LUX,1123.0,LIGHT+ENV,2021-09-21 15:28:05
27073,Workshop,PRESSURE,102518.53906,LIGHT+ENV,2021-09-21 15:28:05
27074,Workshop,TEMPERATURE,28.59,LIGHT+ENV,2021-09-21 15:28:05
27078,Workshop,LUX,1114.0,LIGHT+ENV,2021-09-21 15:30:05
27075,Workshop,HUMIDITY,41.69,LIGHT+ENV,2021-09-21 15:30:05
27076,Workshop,PRESSURE,102508.47656,LIGHT+ENV,2021-09-21 15:30:05
27077,Workshop,TEMPERATURE,28.58,LIGHT+ENV,2021-09-21 15:30:05
27081,Workshop,LUX,1097.0,LIGHT+ENV,2021-09-21 15:33:00
27082,Workshop,HUMIDITY,41.93,LIGHT+ENV,2021-09-21 15:33:00
27079,Workshop,TEMPERATURE,28.58,LIGHT+ENV,2021-09-21 15:33:00
27080,Workshop,PRESSURE,102505.67188,LIGHT+ENV,2021-09-21 15:33:00
27086,Workshop,HUMIDITY,42.24,LIGHT+ENV,2021-09-21 15:35:00
27085,Workshop,PRESSURE,102514.13281,LIGHT+ENV,2021-09-21 15:35:00
27084,Workshop,LUX,1122.0,LIGHT+ENV,2021-09-21 15:35:00
27083,Workshop,TEMPERATURE,28.58,LIGHT+ENV,2021-09-21 15:35:00
27087,Workshop,LUX,1135.0,LIGHT+ENV,2021-09-21 15:37:01
27088,Workshop,TEMPERATURE,28.58,LIGHT+ENV,2021-09-21 15:37:01
27089,Workshop,HUMIDITY,42.18,LIGHT+ENV,2021-09-21 15:37:01
27090,Workshop,PRESSURE,102508.47656,LIGHT+ENV,2021-09-21 15:37:01
27091,Workshop,TEMPERATURE,28.56,LIGHT+ENV,2021-09-21 15:39:01
27092,Workshop,PRESSURE,102505.22656,LIGHT+ENV,2021-09-21 15:39:01
27093,Workshop,HUMIDITY,42.6,LIGHT+ENV,2021-09-21 15:39:01
27094,Workshop,LUX,1141.0,LIGHT+ENV,2021-09-21 15:39:01
27095,Workshop,PRESSURE,102500.03906,LIGHT+ENV,2021-09-21 15:41:01
27096,Workshop,LUX,1135.0,LIGHT+ENV,2021-09-21 15:41:01
27097,Workshop,HUMIDITY,42.45,LIGHT+ENV,2021-09-21 15:41:01
27098,Workshop,TEMPERATURE,28.58,LIGHT+ENV,2021-09-21 15:41:01
27102,Workshop,LUX,1147.0,LIGHT+ENV,2021-09-21 15:43:02
27101,Workshop,PRESSURE,102500.89063,LIGHT+ENV,2021-09-21 15:43:02
27100,Workshop,HUMIDITY,42.6,LIGHT+ENV,2021-09-21 15:43:02
27099,Workshop,TEMPERATURE,28.62,LIGHT+ENV,2021-09-21 15:43:02
27103,Workshop,HUMIDITY,42.3,LIGHT+ENV,2021-09-21 15:45:02
27104,Workshop,LUX,1143.0,LIGHT+ENV,2021-09-21 15:45:02
27105,Workshop,PRESSURE,102491.65625,LIGHT+ENV,2021-09-21 15:45:02
27106,Workshop,TEMPERATURE,28.66,LIGHT+ENV,2021-09-21 15:45:02
27107,Workshop,TEMPERATURE,28.65,LIGHT+ENV,2021-09-21 15:47:02
27108,Workshop,HUMIDITY,42.52,LIGHT+ENV,2021-09-21 15:47:02
27109,Workshop,LUX,1110.0,LIGHT+ENV,2021-09-21 15:47:02
27110,Workshop,PRESSURE,102502.13281,LIGHT+ENV,2021-09-21 15:47:02
27111,Workshop,LUX,1101.0,LIGHT+ENV,2021-09-21 15:49:03
27112,Workshop,HUMIDITY,42.47,LIGHT+ENV,2021-09-21 15:49:03
27113,Workshop,PRESSURE,102494.85938,LIGHT+ENV,2021-09-21 15:49:03
27114,Workshop,TEMPERATURE,28.64,LIGHT+ENV,2021-09-21 15:49:03
27118,Workshop,HUMIDITY,42.5,LIGHT+ENV,2021-09-21 15:51:03
27117,Workshop,LUX,782.0,LIGHT+ENV,2021-09-21 15:51:03
27116,Workshop,PRESSURE,102498.02344,LIGHT+ENV,2021-09-21 15:51:03
27115,Workshop,TEMPERATURE,28.59,LIGHT+ENV,2021-09-21 15:51:03
27119,Workshop,LUX,891.0,LIGHT+ENV,2021-09-21 15:53:04
27120,Workshop,HUMIDITY,42.44,LIGHT+ENV,2021-09-21 15:53:04
27121,Workshop,PRESSURE,102496.39063,LIGHT+ENV,2021-09-21 15:53:04
27122,Workshop,TEMPERATURE,28.58,LIGHT+ENV,2021-09-21 15:53:04
27123,Workshop,HUMIDITY,42.56,LIGHT+ENV,2021-09-21 15:55:04
27124,Workshop,TEMPERATURE,28.59,LIGHT+ENV,2021-09-21 15:55:04
27125,Workshop,LUX,982.0,LIGHT+ENV,2021-09-21 15:55:04
27126,Workshop,PRESSURE,102498.8125,LIGHT+ENV,2021-09-21 15:55:04
27130,Workshop,LUX,1103.0,LIGHT+ENV,2021-09-21 15:57:04
27129,Workshop,TEMPERATURE,28.61,LIGHT+ENV,2021-09-21 15:57:04
27128,Workshop,PRESSURE,102502.10938,LIGHT+ENV,2021-09-21 15:57:04
27127,Workshop,HUMIDITY,42.59,LIGHT+ENV,2021-09-21 15:57:04
27131,Workshop,LUX,1144.0,LIGHT+ENV,2021-09-21 15:59:05
27132,Workshop,TEMPERATURE,28.63,LIGHT+ENV,2021-09-21 15:59:05
27133,Workshop,HUMIDITY,42.17,LIGHT+ENV,2021-09-21 15:59:05
27134,Workshop,PRESSURE,102507.35156,LIGHT+ENV,2021-09-21 15:59:05
27135,Workshop,HUMIDITY,42.44,LIGHT+ENV,2021-09-21 16:01:05
27136,Workshop,LUX,1193.0,LIGHT+ENV,2021-09-21 16:01:05
27137,Workshop,TEMPERATURE,28.65,LIGHT+ENV,2021-09-21 16:01:05
27138,Workshop,PRESSURE,102509.78125,LIGHT+ENV,2021-09-21 16:01:05
27141,Workshop,LUX,1191.0,LIGHT+ENV,2021-09-21 16:04:00
27142,Workshop,HUMIDITY,39.99,LIGHT+ENV,2021-09-21 16:04:00
27139,Workshop,TEMPERATURE,28.62,LIGHT+ENV,2021-09-21 16:04:00
27140,Workshop,PRESSURE,102512.15625,LIGHT+ENV,2021-09-21 16:04:00
27145,Workshop,TEMPERATURE,28.48,LIGHT+ENV,2021-09-21 16:06:00
27146,Workshop,HUMIDITY,40.26,LIGHT+ENV,2021-09-21 16:06:00
27143,Workshop,LUX,1277.0,LIGHT+ENV,2021-09-21 16:06:00
27144,Workshop,PRESSURE,102505.53906,LIGHT+ENV,2021-09-21 16:06:00
27150,Workshop,LUX,1113.0,LIGHT+ENV,2021-09-21 16:08:01
27149,Workshop,PRESSURE,102505.82813,LIGHT+ENV,2021-09-21 16:08:01
27148,Workshop,HUMIDITY,40.07,LIGHT+ENV,2021-09-21 16:08:01
27147,Workshop,TEMPERATURE,28.35,LIGHT+ENV,2021-09-21 16:08:01
27151,Workshop,HUMIDITY,39.3,LIGHT+ENV,2021-09-21 16:10:01
27152,Workshop,LUX,1072.0,LIGHT+ENV,2021-09-21 16:10:01
27153,Workshop,PRESSURE,102504.96875,LIGHT+ENV,2021-09-21 16:10:01
27154,Workshop,TEMPERATURE,28.31,LIGHT+ENV,2021-09-21 16:10:01
27155,Workshop,LUX,1052.0,LIGHT+ENV,2021-09-21 16:12:01
27156,Workshop,PRESSURE,102510.52344,LIGHT+ENV,2021-09-21 16:12:01
27157,Workshop,TEMPERATURE,28.24,LIGHT+ENV,2021-09-21 16:12:01
27158,Workshop,HUMIDITY,39.5,LIGHT+ENV,2021-09-21 16:12:01
27159,Workshop,TEMPERATURE,28.15,LIGHT+ENV,2021-09-21 16:14:02
27160,Workshop,PRESSURE,102510.8125,LIGHT+ENV,2021-09-21 16:14:02
27161,Workshop,HUMIDITY,39.03,LIGHT+ENV,2021-09-21 16:14:02
27162,Workshop,LUX,1332.0,LIGHT+ENV,2021-09-21 16:14:02
27166,Workshop,HUMIDITY,37.13,LIGHT+ENV,2021-09-21 16:16:02
27165,Workshop,TEMPERATURE,27.99,LIGHT+ENV,2021-09-21 16:16:02
27164,Workshop,LUX,1048.0,LIGHT+ENV,2021-09-21 16:16:02
27163,Workshop,PRESSURE,102513.03125,LIGHT+ENV,2021-09-21 16:16:02
27167,Workshop,PRESSURE,102514.35938,LIGHT+ENV,2021-09-21 16:18:02
27168,Workshop,HUMIDITY,36.59,LIGHT+ENV,2021-09-21 16:18:02
27169,Workshop,LUX,1022.0,LIGHT+ENV,2021-09-21 16:18:02
27170,Workshop,TEMPERATURE,27.78,LIGHT+ENV,2021-09-21 16:18:02
27171,Workshop,TEMPERATURE,27.57,LIGHT+ENV,2021-09-21 16:20:03
27172,Workshop,LUX,1226.0,LIGHT+ENV,2021-09-21 16:20:03
27173,Workshop,HUMIDITY,36.71,LIGHT+ENV,2021-09-21 16:20:03
27174,Workshop,PRESSURE,102509.22656,LIGHT+ENV,2021-09-21 16:20:03
27175,Workshop,LUX,1350.0,LIGHT+ENV,2021-09-21 16:22:03
27176,Workshop,PRESSURE,102505.46875,LIGHT+ENV,2021-09-21 16:22:03
27177,Workshop,TEMPERATURE,27.46,LIGHT+ENV,2021-09-21 16:22:03
27178,Workshop,HUMIDITY,37.28,LIGHT+ENV,2021-09-21 16:22:03
27182,Workshop,HUMIDITY,37.31,LIGHT+ENV,2021-09-21 16:24:04
27181,Workshop,PRESSURE,102517.02344,LIGHT+ENV,2021-09-21 16:24:04
27180,Workshop,LUX,1330.0,LIGHT+ENV,2021-09-21 16:24:04
27179,Workshop,TEMPERATURE,27.4,LIGHT+ENV,2021-09-21 16:24:04
27183,Workshop,HUMIDITY,39.62,LIGHT+ENV,2021-09-21 16:26:04
27184,Workshop,LUX,1123.0,LIGHT+ENV,2021-09-21 16:26:04
27185,Workshop,TEMPERATURE,27.34,LIGHT+ENV,2021-09-21 16:26:04
27186,Workshop,PRESSURE,102509.29688,LIGHT+ENV,2021-09-21 16:26:04
27187,Workshop,LUX,1088.0,LIGHT+ENV,2021-09-21 16:28:05
27188,Workshop,HUMIDITY,39.74,LIGHT+ENV,2021-09-21 16:28:05
27189,Workshop,TEMPERATURE,27.34,LIGHT+ENV,2021-09-21 16:28:05
27190,Workshop,PRESSURE,102510.10938,LIGHT+ENV,2021-09-21 16:28:05
27191,Workshop,TEMPERATURE,27.32,LIGHT+ENV,2021-09-21 16:30:05
27192,Workshop,HUMIDITY,39.82,LIGHT+ENV,2021-09-21 16:30:05
27193,Workshop,LUX,1069.0,LIGHT+ENV,2021-09-21 16:30:05
27194,Workshop,PRESSURE,102503.20313,LIGHT+ENV,2021-09-21 16:30:05
27198,Workshop,HUMIDITY,38.81,LIGHT+ENV,2021-09-21 16:33:00
27197,Workshop,LUX,1082.0,LIGHT+ENV,2021-09-21 16:33:00
27195,Workshop,TEMPERATURE,27.29,LIGHT+ENV,2021-09-21 16:33:00
27196,Workshop,PRESSURE,102506.77344,LIGHT+ENV,2021-09-21 16:33:00
27199,Workshop,PRESSURE,102513.47656,LIGHT+ENV,2021-09-21 16:35:00
27200,Workshop,LUX,1040.0,LIGHT+ENV,2021-09-21 16:35:00
27201,Workshop,TEMPERATURE,27.2,LIGHT+ENV,2021-09-21 16:35:00
27202,Workshop,HUMIDITY,40.31,LIGHT+ENV,2021-09-21 16:35:00
27203,Workshop,LUX,1067.0,LIGHT+ENV,2021-09-21 16:37:01
27204,Workshop,TEMPERATURE,27.16,LIGHT+ENV,2021-09-21 16:37:01
27205,Workshop,HUMIDITY,40.03,LIGHT+ENV,2021-09-21 16:37:01
27206,Workshop,PRESSURE,102506.97656,LIGHT+ENV,2021-09-21 16:37:01
27207,Workshop,HUMIDITY,40.96,LIGHT+ENV,2021-09-21 16:39:01
27208,Workshop,PRESSURE,102494.10938,LIGHT+ENV,2021-09-21 16:39:01
27209,Workshop,LUX,1021.0,LIGHT+ENV,2021-09-21 16:39:01
27210,Workshop,TEMPERATURE,27.15,LIGHT+ENV,2021-09-21 16:39:01
27214,Workshop,TEMPERATURE,27.14,LIGHT+ENV,2021-09-21 16:41:01
27213,Workshop,PRESSURE,102494.47656,LIGHT+ENV,2021-09-21 16:41:01
27212,Workshop,LUX,1090.0,LIGHT+ENV,2021-09-21 16:41:01
27211,Workshop,HUMIDITY,41.12,LIGHT+ENV,2021-09-21 16:41:01
27215,Workshop,TEMPERATURE,27.14,LIGHT+ENV,2021-09-21 16:43:02
27216,Workshop,LUX,948.0,LIGHT+ENV,2021-09-21 16:43:02
27217,Workshop,PRESSURE,102502.92188,LIGHT+ENV,2021-09-21 16:43:02
27218,Workshop,HUMIDITY,39.77,LIGHT+ENV,2021-09-21 16:43:02
27219,Workshop,TEMPERATURE,27.11,LIGHT+ENV,2021-09-21 16:45:02
27220,Workshop,HUMIDITY,40.58,LIGHT+ENV,2021-09-21 16:45:02
27221,Workshop,LUX,1035.0,LIGHT+ENV,2021-09-21 16:45:02
27222,Workshop,PRESSURE,102498.89063,LIGHT+ENV,2021-09-21 16:45:02
27223,Workshop,PRESSURE,102498.3125,LIGHT+ENV,2021-09-21 16:47:02
27224,Workshop,HUMIDITY,38.69,LIGHT+ENV,2021-09-21 16:47:02
27225,Workshop,TEMPERATURE,27.02,LIGHT+ENV,2021-09-21 16:47:02
27226,Workshop,LUX,788.0,LIGHT+ENV,2021-09-21 16:47:02
27230,Workshop,LUX,726.0,LIGHT+ENV,2021-09-21 16:49:03
27229,Workshop,PRESSURE,102496.89063,LIGHT+ENV,2021-09-21 16:49:03
27228,Workshop,HUMIDITY,38.05,LIGHT+ENV,2021-09-21 16:49:03
27227,Workshop,TEMPERATURE,26.88,LIGHT+ENV,2021-09-21 16:49:03
27231,Workshop,LUX,1056.0,LIGHT+ENV,2021-09-21 16:51:03
27232,Workshop,PRESSURE,102498.64063,LIGHT+ENV,2021-09-21 16:51:03
27233,Workshop,HUMIDITY,38.62,LIGHT+ENV,2021-09-21 16:51:03
27234,Workshop,TEMPERATURE,26.74,LIGHT+ENV,2021-09-21 16:51:03
27235,Workshop,HUMIDITY,40.46,LIGHT+ENV,2021-09-21 16:53:04
27236,Workshop,PRESSURE,102502.57813,LIGHT+ENV,2021-09-21 16:53:04
27237,Workshop,TEMPERATURE,26.69,LIGHT+ENV,2021-09-21 16:53:04
27238,Workshop,LUX,794.0,LIGHT+ENV,2021-09-21 16:53:04
27239,Workshop,HUMIDITY,40.99,LIGHT+ENV,2021-09-21 16:55:04
27240,Workshop,PRESSURE,102498.59375,LIGHT+ENV,2021-09-21 16:55:04
27241,Workshop,TEMPERATURE,26.7,LIGHT+ENV,2021-09-21 16:55:04
27242,Workshop,LUX,1116.0,LIGHT+ENV,2021-09-21 16:55:04
27246,Workshop,PRESSURE,102498.50781,LIGHT+ENV,2021-09-21 16:57:04
27245,Workshop,HUMIDITY,41.12,LIGHT+ENV,2021-09-21 16:57:04
27243,Workshop,LUX,1039.0,LIGHT+ENV,2021-09-21 16:57:04
27244,Workshop,TEMPERATURE,26.66,LIGHT+ENV,2021-09-21 16:57:04
27247,Workshop,PRESSURE,102498.88281,LIGHT+ENV,2021-09-21 16:59:05
27248,Workshop,LUX,931.0,LIGHT+ENV,2021-09-21 16:59:05
27249,Workshop,TEMPERATURE,26.65,LIGHT+ENV,2021-09-21 16:59:05
27250,Workshop,HUMIDITY,41.24,LIGHT+ENV,2021-09-21 16:59:05
27251,Workshop,PRESSURE,102493.71875,LIGHT+ENV,2021-09-21 17:01:05
27252,Workshop,LUX,874.0,LIGHT+ENV,2021-09-21 17:01:05
27253,Workshop,HUMIDITY,42.28,LIGHT+ENV,2021-09-21 17:01:05
27254,Workshop,TEMPERATURE,26.67,LIGHT+ENV,2021-09-21 17:01:05
27255,Workshop,TEMPERATURE,26.65,LIGHT+ENV,2021-09-21 17:04:00
27256,Workshop,HUMIDITY,41.18,LIGHT+ENV,2021-09-21 17:04:00
27257,Workshop,LUX,802.0,LIGHT+ENV,2021-09-21 17:04:00
27258,Workshop,PRESSURE,102502.49219,LIGHT+ENV,2021-09-21 17:04:00
27260,Workshop,PRESSURE,102498.50781,LIGHT+ENV,2021-09-21 17:06:00
27262,Workshop,HUMIDITY,41.21,LIGHT+ENV,2021-09-21 17:06:00
27259,Workshop,TEMPERATURE,26.66,LIGHT+ENV,2021-09-21 17:06:00
27261,Workshop,LUX,1001.0,LIGHT+ENV,2021-09-21 17:06:00
27263,Workshop,TEMPERATURE,26.62,LIGHT+ENV,2021-09-21 17:08:01
27264,Workshop,PRESSURE,102494.8125,LIGHT+ENV,2021-09-21 17:08:01
27265,Workshop,LUX,961.0,LIGHT+ENV,2021-09-21 17:08:01
27266,Workshop,HUMIDITY,40.71,LIGHT+ENV,2021-09-21 17:08:01
27267,Workshop,TEMPERATURE,26.59,LIGHT+ENV,2021-09-21 17:10:01
27268,Workshop,LUX,951.0,LIGHT+ENV,2021-09-21 17:10:01
27269,Workshop,HUMIDITY,40.76,LIGHT+ENV,2021-09-21 17:10:01
27270,Workshop,PRESSURE,102491.92188,LIGHT+ENV,2021-09-21 17:10:01
27273,Workshop,LUX,860.0,LIGHT+ENV,2021-09-21 17:12:01
27271,Workshop,TEMPERATURE,26.58,LIGHT+ENV,2021-09-21 17:12:01
27272,Workshop,HUMIDITY,40.03,LIGHT+ENV,2021-09-21 17:12:01
27274,Workshop,PRESSURE,102490.32813,LIGHT+ENV,2021-09-21 17:12:01
27277,Workshop,HUMIDITY,39.27,LIGHT+ENV,2021-09-21 17:14:02
27278,Workshop,TEMPERATURE,26.58,LIGHT+ENV,2021-09-21 17:14:02
27276,Workshop,LUX,1020.0,LIGHT+ENV,2021-09-21 17:14:02
27275,Workshop,PRESSURE,102491.13281,LIGHT+ENV,2021-09-21 17:14:02
27279,Workshop,TEMPERATURE,26.44,LIGHT+ENV,2021-09-21 17:16:02
27280,Workshop,PRESSURE,102488.88281,LIGHT+ENV,2021-09-21 17:16:02
27281,Workshop,LUX,1043.0,LIGHT+ENV,2021-09-21 17:16:02
27282,Workshop,HUMIDITY,38.19,LIGHT+ENV,2021-09-21 17:16:02
27283,Workshop,TEMPERATURE,26.36,LIGHT+ENV,2021-09-21 17:18:03
27284,Workshop,HUMIDITY,38.81,LIGHT+ENV,2021-09-21 17:18:03
27285,Workshop,PRESSURE,102478.67969,LIGHT+ENV,2021-09-21 17:18:03
27286,Workshop,LUX,1090.0,LIGHT+ENV,2021-09-21 17:18:03
27287,Workshop,TEMPERATURE,26.3,LIGHT+ENV,2021-09-21 17:20:03
27288,Workshop,LUX,1070.0,LIGHT+ENV,2021-09-21 17:20:03
27289,Workshop,HUMIDITY,38.47,LIGHT+ENV,2021-09-21 17:20:03
27290,Workshop,PRESSURE,102489.39063,LIGHT+ENV,2021-09-21 17:20:03
27294,Workshop,LUX,1078.0,LIGHT+ENV,2021-09-21 17:22:04
27293,Workshop,HUMIDITY,39.59,LIGHT+ENV,2021-09-21 17:22:04
27291,Workshop,TEMPERATURE,26.28,LIGHT+ENV,2021-09-21 17:22:04
27292,Workshop,PRESSURE,102490.96875,LIGHT+ENV,2021-09-21 17:22:04
27295,Workshop,TEMPERATURE,26.32,LIGHT+ENV,2021-09-21 17:24:04
27296,Workshop,LUX,1164.0,LIGHT+ENV,2021-09-21 17:24:04
27297,Workshop,HUMIDITY,41.34,LIGHT+ENV,2021-09-21 17:24:04
27298,Workshop,PRESSURE,102494.64063,LIGHT+ENV,2021-09-21 17:24:04
27299,Workshop,LUX,1036.0,LIGHT+ENV,2021-09-21 17:26:04
27300,Workshop,PRESSURE,102487.5625,LIGHT+ENV,2021-09-21 17:26:04
27301,Workshop,TEMPERATURE,26.38,LIGHT+ENV,2021-09-21 17:26:04
27302,Workshop,HUMIDITY,41.33,LIGHT+ENV,2021-09-21 17:26:04
27303,Workshop,PRESSURE,102485.60938,LIGHT+ENV,2021-09-21 17:28:05
27304,Workshop,TEMPERATURE,26.42,LIGHT+ENV,2021-09-21 17:28:05
27305,Workshop,HUMIDITY,41.96,LIGHT+ENV,2021-09-21 17:28:05
27306,Workshop,LUX,939.0,LIGHT+ENV,2021-09-21 17:28:05
