,@device,@rdgType,value,type,captured_at
19502,Window,TEMPERATURE,24.63,LIGHT+ENV,2021-09-08 10:32:00
19501,Window,PRESSURE,101101.0,LIGHT+ENV,2021-09-08 10:32:00
19500,Window,LUX,743.0,LIGHT+ENV,2021-09-08 10:32:00
19504,Window,PRESSURE,101100.0,LIGHT+ENV,2021-09-08 10:33:04
19505,Window,TEMPERATURE,24.66,LIGHT+ENV,2021-09-08 10:33:04
19506,Window,HUMIDITY,73.16,LIGHT+ENV,2021-09-08 10:33:04
19507,Window,LUX,751.0,LIGHT+ENV,2021-09-08 10:33:04
19508,Window,TEMPERATURE,24.69,LIGHT+ENV,2021-09-08 10:35:03
19509,Window,LUX,748.0,LIGHT+ENV,2021-09-08 10:35:03
19510,Window,PRESSURE,101099.0,LIGHT+ENV,2021-09-08 10:35:03
19511,Window,HUMIDITY,73.56,LIGHT+ENV,2021-09-08 10:35:03
19515,Window,TEMPERATURE,24.73,LIGHT+ENV,2021-09-08 10:37:01
19514,Window,PRESSURE,101097.0,LIGHT+ENV,2021-09-08 10:37:01
19513,Window,HUMIDITY,74.16,LIGHT+ENV,2021-09-08 10:37:01
19512,Window,LUX,751.0,LIGHT+ENV,2021-09-08 10:37:01
19516,Window,HUMIDITY,73.44,LIGHT+ENV,2021-09-08 10:39:00
19517,Window,LUX,750.0,LIGHT+ENV,2021-09-08 10:39:00
19518,Window,TEMPERATURE,24.8,LIGHT+ENV,2021-09-08 10:39:00
19519,Window,PRESSURE,101097.0,LIGHT+ENV,2021-09-08 10:39:00
19520,Window,PRESSURE,101096.0,LIGHT+ENV,2021-09-08 10:40:04
19521,Window,TEMPERATURE,24.85,LIGHT+ENV,2021-09-08 10:40:04
19522,Window,HUMIDITY,73.87,LIGHT+ENV,2021-09-08 10:40:04
19523,Window,LUX,749.0,LIGHT+ENV,2021-09-08 10:40:04
19526,Window,HUMIDITY,73.57,LIGHT+ENV,2021-09-08 10:42:02
19527,Window,PRESSURE,101094.0,LIGHT+ENV,2021-09-08 10:42:02
19524,Window,TEMPERATURE,24.9,LIGHT+ENV,2021-09-08 10:42:02
19525,Window,LUX,753.0,LIGHT+ENV,2021-09-08 10:42:02
19528,Window,PRESSURE,101092.0,LIGHT+ENV,2021-09-08 10:44:01
19529,Window,HUMIDITY,73.18,LIGHT+ENV,2021-09-08 10:44:01
19530,Window,LUX,743.0,LIGHT+ENV,2021-09-08 10:44:01
19531,Window,TEMPERATURE,24.94,LIGHT+ENV,2021-09-08 10:44:01
19532,Window,HUMIDITY,72.22,LIGHT+ENV,2021-09-08 10:45:05
19533,Window,LUX,737.0,LIGHT+ENV,2021-09-08 10:45:05
19534,Window,TEMPERATURE,24.96,LIGHT+ENV,2021-09-08 10:45:05
19535,Window,PRESSURE,101091.0,LIGHT+ENV,2021-09-08 10:45:05
19539,Window,PRESSURE,101088.0,LIGHT+ENV,2021-09-08 10:47:03
19538,Window,HUMIDITY,72.89,LIGHT+ENV,2021-09-08 10:47:03
19537,Window,TEMPERATURE,24.97,LIGHT+ENV,2021-09-08 10:47:03
19536,Window,LUX,738.0,LIGHT+ENV,2021-09-08 10:47:03
19540,Window,HUMIDITY,72.68,LIGHT+ENV,2021-09-08 10:49:03
19541,Window,PRESSURE,101087.0,LIGHT+ENV,2021-09-08 10:49:03
19542,Window,LUX,732.0,LIGHT+ENV,2021-09-08 10:49:03
19543,Window,TEMPERATURE,24.98,LIGHT+ENV,2021-09-08 10:49:03
19544,Window,PRESSURE,101086.0,LIGHT+ENV,2021-09-08 10:51:01
19545,Window,LUX,720.0,LIGHT+ENV,2021-09-08 10:51:01
19546,Window,TEMPERATURE,25.04,LIGHT+ENV,2021-09-08 10:51:01
19547,Window,HUMIDITY,72.52,LIGHT+ENV,2021-09-08 10:51:01
19551,Window,TEMPERATURE,25.09,LIGHT+ENV,2021-09-08 10:53:00
19550,Window,HUMIDITY,71.81,LIGHT+ENV,2021-09-08 10:53:00
19549,Window,PRESSURE,101085.0,LIGHT+ENV,2021-09-08 10:53:00
19548,Window,LUX,1695.0,LIGHT+ENV,2021-09-08 10:53:00
19552,Window,TEMPERATURE,25.11,LIGHT+ENV,2021-09-08 10:54:04
19553,Window,PRESSURE,101082.0,LIGHT+ENV,2021-09-08 10:54:04
19554,Window,LUX,1684.0,LIGHT+ENV,2021-09-08 10:54:04
19555,Window,HUMIDITY,71.84,LIGHT+ENV,2021-09-08 10:54:04
19556,Window,HUMIDITY,72.8,LIGHT+ENV,2021-09-08 10:56:02
19557,Window,TEMPERATURE,25.14,LIGHT+ENV,2021-09-08 10:56:02
19558,Window,LUX,1676.0,LIGHT+ENV,2021-09-08 10:56:02
19559,Window,PRESSURE,101083.0,LIGHT+ENV,2021-09-08 10:56:02
19563,Window,HUMIDITY,72.01,LIGHT+ENV,2021-09-08 10:58:01
19562,Window,TEMPERATURE,25.17,LIGHT+ENV,2021-09-08 10:58:01
19561,Window,LUX,1679.0,LIGHT+ENV,2021-09-08 10:58:01
19560,Window,PRESSURE,101084.0,LIGHT+ENV,2021-09-08 10:58:01
19564,Window,TEMPERATURE,25.2,LIGHT+ENV,2021-09-08 10:59:05
19565,Window,HUMIDITY,72.03,LIGHT+ENV,2021-09-08 10:59:05
19566,Window,LUX,1661.0,LIGHT+ENV,2021-09-08 10:59:05
19567,Window,PRESSURE,101084.0,LIGHT+ENV,2021-09-08 10:59:05
19568,Window,TEMPERATURE,25.24,LIGHT+ENV,2021-09-08 11:01:03
19569,Window,PRESSURE,101084.0,LIGHT+ENV,2021-09-08 11:01:03
19570,Window,HUMIDITY,72.4,LIGHT+ENV,2021-09-08 11:01:03
19571,Window,LUX,1647.0,LIGHT+ENV,2021-09-08 11:01:03
19574,Window,PRESSURE,101082.0,LIGHT+ENV,2021-09-08 11:03:01
19575,Window,LUX,1650.0,LIGHT+ENV,2021-09-08 11:03:01
19572,Window,HUMIDITY,71.72,LIGHT+ENV,2021-09-08 11:03:01
19573,Window,TEMPERATURE,25.27,LIGHT+ENV,2021-09-08 11:03:01
19576,Window,TEMPERATURE,25.28,LIGHT+ENV,2021-09-08 11:05:00
19577,Window,HUMIDITY,71.49,LIGHT+ENV,2021-09-08 11:05:00
19578,Window,PRESSURE,101081.0,LIGHT+ENV,2021-09-08 11:05:00
19579,Window,LUX,1651.0,LIGHT+ENV,2021-09-08 11:05:00
19580,Window,LUX,1646.0,LIGHT+ENV,2021-09-08 11:06:04
19581,Window,TEMPERATURE,25.3,LIGHT+ENV,2021-09-08 11:06:04
19582,Window,HUMIDITY,71.46,LIGHT+ENV,2021-09-08 11:06:04
19583,Window,PRESSURE,101080.0,LIGHT+ENV,2021-09-08 11:06:04
19587,Window,PRESSURE,101081.0,LIGHT+ENV,2021-09-08 11:08:02
19586,Window,LUX,1651.0,LIGHT+ENV,2021-09-08 11:08:02
19585,Window,HUMIDITY,71.23,LIGHT+ENV,2021-09-08 11:08:02
19584,Window,TEMPERATURE,25.34,LIGHT+ENV,2021-09-08 11:08:02
19588,Window,TEMPERATURE,25.43,LIGHT+ENV,2021-09-08 11:10:01
19589,Window,LUX,1667.0,LIGHT+ENV,2021-09-08 11:10:01
19590,Window,PRESSURE,101080.0,LIGHT+ENV,2021-09-08 11:10:01
19591,Window,HUMIDITY,71.2,LIGHT+ENV,2021-09-08 11:10:01
19592,Window,HUMIDITY,70.75,LIGHT+ENV,2021-09-08 11:11:05
19593,Window,LUX,1671.0,LIGHT+ENV,2021-09-08 11:11:05
19594,Window,PRESSURE,101081.0,LIGHT+ENV,2021-09-08 11:11:05
19595,Window,TEMPERATURE,25.49,LIGHT+ENV,2021-09-08 11:11:05
19598,Window,LUX,1689.0,LIGHT+ENV,2021-09-08 11:13:03
19599,Window,PRESSURE,101081.0,LIGHT+ENV,2021-09-08 11:13:03
19596,Window,HUMIDITY,70.56,LIGHT+ENV,2021-09-08 11:13:03
19597,Window,TEMPERATURE,25.56,LIGHT+ENV,2021-09-08 11:13:03
19600,Window,TEMPERATURE,25.58,LIGHT+ENV,2021-09-08 11:15:01
19601,Window,PRESSURE,101083.0,LIGHT+ENV,2021-09-08 11:15:01
19602,Window,LUX,1722.0,LIGHT+ENV,2021-09-08 11:15:01
19603,Window,HUMIDITY,70.18,LIGHT+ENV,2021-09-08 11:15:01
19604,Window,HUMIDITY,70.06,LIGHT+ENV,2021-09-08 11:17:00
19605,Window,TEMPERATURE,25.6,LIGHT+ENV,2021-09-08 11:17:00
19606,Window,LUX,1773.0,LIGHT+ENV,2021-09-08 11:17:00
19607,Window,PRESSURE,101082.0,LIGHT+ENV,2021-09-08 11:17:00
19610,Window,HUMIDITY,70.72,LIGHT+ENV,2021-09-08 11:18:04
19611,Window,PRESSURE,101081.0,LIGHT+ENV,2021-09-08 11:18:04
19608,Window,TEMPERATURE,25.61,LIGHT+ENV,2021-09-08 11:18:04
19609,Window,LUX,1816.0,LIGHT+ENV,2021-09-08 11:18:04
19612,Window,PRESSURE,101079.0,LIGHT+ENV,2021-09-08 11:20:02
19613,Window,TEMPERATURE,25.62,LIGHT+ENV,2021-09-08 11:20:02
19614,Window,HUMIDITY,70.88,LIGHT+ENV,2021-09-08 11:20:02
19615,Window,LUX,1898.0,LIGHT+ENV,2021-09-08 11:20:02
19616,Window,PRESSURE,101076.0,LIGHT+ENV,2021-09-08 11:22:01
19617,Window,LUX,2044.0,LIGHT+ENV,2021-09-08 11:22:01
19618,Window,TEMPERATURE,25.62,LIGHT+ENV,2021-09-08 11:22:01
19619,Window,HUMIDITY,70.43,LIGHT+ENV,2021-09-08 11:22:01
19623,Window,TEMPERATURE,25.65,LIGHT+ENV,2021-09-08 11:23:05
19620,Window,LUX,2357.0,LIGHT+ENV,2021-09-08 11:23:05
19621,Window,HUMIDITY,71.16,LIGHT+ENV,2021-09-08 11:23:05
19622,Window,PRESSURE,101074.0,LIGHT+ENV,2021-09-08 11:23:05
19627,Window,HUMIDITY,70.44,LIGHT+ENV,2021-09-08 11:25:03
19626,Window,PRESSURE,101071.0,LIGHT+ENV,2021-09-08 11:25:03
19625,Window,LUX,2269.0,LIGHT+ENV,2021-09-08 11:25:03
19624,Window,TEMPERATURE,25.67,LIGHT+ENV,2021-09-08 11:25:03
19628,Window,TEMPERATURE,25.7,LIGHT+ENV,2021-09-08 11:27:01
19629,Window,PRESSURE,101069.0,LIGHT+ENV,2021-09-08 11:27:01
19630,Window,LUX,2303.0,LIGHT+ENV,2021-09-08 11:27:01
19631,Window,HUMIDITY,70.52,LIGHT+ENV,2021-09-08 11:27:01
19632,Window,PRESSURE,101066.0,LIGHT+ENV,2021-09-08 11:29:00
19633,Window,HUMIDITY,70.89,LIGHT+ENV,2021-09-08 11:29:00
19634,Window,TEMPERATURE,25.74,LIGHT+ENV,2021-09-08 11:29:00
19635,Window,LUX,2155.0,LIGHT+ENV,2021-09-08 11:29:00
19639,Window,TEMPERATURE,25.78,LIGHT+ENV,2021-09-08 11:30:04
19638,Window,PRESSURE,101064.0,LIGHT+ENV,2021-09-08 11:30:04
19637,Window,HUMIDITY,70.59,LIGHT+ENV,2021-09-08 11:30:04
19636,Window,LUX,2219.0,LIGHT+ENV,2021-09-08 11:30:04
19640,Window,PRESSURE,101061.0,LIGHT+ENV,2021-09-08 11:32:02
19641,Window,LUX,2070.0,LIGHT+ENV,2021-09-08 11:32:02
19642,Window,TEMPERATURE,25.8,LIGHT+ENV,2021-09-08 11:32:02
19643,Window,HUMIDITY,70.88,LIGHT+ENV,2021-09-08 11:32:02
19644,Window,LUX,2023.0,LIGHT+ENV,2021-09-08 11:34:01
19645,Window,HUMIDITY,70.86,LIGHT+ENV,2021-09-08 11:34:01
19646,Window,TEMPERATURE,25.83,LIGHT+ENV,2021-09-08 11:34:01
19647,Window,PRESSURE,101058.0,LIGHT+ENV,2021-09-08 11:34:01
19651,Window,PRESSURE,101053.0,LIGHT+ENV,2021-09-08 11:35:05
19650,Window,TEMPERATURE,25.82,LIGHT+ENV,2021-09-08 11:35:05
19649,Window,HUMIDITY,70.09,LIGHT+ENV,2021-09-08 11:35:05
19648,Window,LUX,1890.0,LIGHT+ENV,2021-09-08 11:35:05
19652,Window,TEMPERATURE,25.83,LIGHT+ENV,2021-09-08 11:37:03
19653,Window,PRESSURE,101049.0,LIGHT+ENV,2021-09-08 11:37:03
19654,Window,HUMIDITY,70.66,LIGHT+ENV,2021-09-08 11:37:03
19655,Window,LUX,1802.0,LIGHT+ENV,2021-09-08 11:37:03
19656,Window,TEMPERATURE,25.86,LIGHT+ENV,2021-09-08 11:39:02
19657,Window,LUX,1927.0,LIGHT+ENV,2021-09-08 11:39:02
19658,Window,HUMIDITY,69.98,LIGHT+ENV,2021-09-08 11:39:02
19659,Window,PRESSURE,101046.0,LIGHT+ENV,2021-09-08 11:39:02
19663,Window,LUX,1879.0,LIGHT+ENV,2021-09-08 11:41:00
19662,Window,PRESSURE,101042.0,LIGHT+ENV,2021-09-08 11:41:00
19660,Window,TEMPERATURE,25.89,LIGHT+ENV,2021-09-08 11:41:00
19661,Window,HUMIDITY,69.72,LIGHT+ENV,2021-09-08 11:41:00
19664,Window,HUMIDITY,69.73,LIGHT+ENV,2021-09-08 11:42:05
19665,Window,LUX,1899.0,LIGHT+ENV,2021-09-08 11:42:05
19666,Window,TEMPERATURE,25.91,LIGHT+ENV,2021-09-08 11:42:05
19667,Window,PRESSURE,101041.0,LIGHT+ENV,2021-09-08 11:42:05
19668,Window,TEMPERATURE,25.93,LIGHT+ENV,2021-09-08 11:44:03
19669,Window,HUMIDITY,69.8,LIGHT+ENV,2021-09-08 11:44:03
19670,Window,PRESSURE,101039.0,LIGHT+ENV,2021-09-08 11:44:03
19671,Window,LUX,2025.0,LIGHT+ENV,2021-09-08 11:44:03
19675,Window,TEMPERATURE,25.96,LIGHT+ENV,2021-09-08 11:46:01
19674,Window,HUMIDITY,70.12,LIGHT+ENV,2021-09-08 11:46:01
19673,Window,PRESSURE,101036.0,LIGHT+ENV,2021-09-08 11:46:01
19672,Window,LUX,2150.0,LIGHT+ENV,2021-09-08 11:46:01
19676,Window,TEMPERATURE,26.02,LIGHT+ENV,2021-09-08 11:48:00
19677,Window,HUMIDITY,69.63,LIGHT+ENV,2021-09-08 11:48:00
19678,Window,PRESSURE,101033.0,LIGHT+ENV,2021-09-08 11:48:00
19679,Window,LUX,2156.0,LIGHT+ENV,2021-09-08 11:48:00
19680,Window,HUMIDITY,69.17,LIGHT+ENV,2021-09-08 11:49:04
19681,Window,LUX,2339.0,LIGHT+ENV,2021-09-08 11:49:04
19682,Window,TEMPERATURE,26.04,LIGHT+ENV,2021-09-08 11:49:04
19683,Window,PRESSURE,101031.0,LIGHT+ENV,2021-09-08 11:49:04
19687,Window,HUMIDITY,69.48,LIGHT+ENV,2021-09-08 11:51:03
19686,Window,LUX,2389.0,LIGHT+ENV,2021-09-08 11:51:03
19684,Window,PRESSURE,101028.0,LIGHT+ENV,2021-09-08 11:51:03
19685,Window,TEMPERATURE,26.09,LIGHT+ENV,2021-09-08 11:51:03
19688,Window,TEMPERATURE,26.1,LIGHT+ENV,2021-09-08 11:53:02
19689,Window,LUX,2325.0,LIGHT+ENV,2021-09-08 11:53:02
19690,Window,HUMIDITY,69.27,LIGHT+ENV,2021-09-08 11:53:02
19691,Window,PRESSURE,101027.0,LIGHT+ENV,2021-09-08 11:53:02
19692,Window,PRESSURE,101024.0,LIGHT+ENV,2021-09-08 11:55:00
19693,Window,TEMPERATURE,26.13,LIGHT+ENV,2021-09-08 11:55:00
19694,Window,LUX,2677.0,LIGHT+ENV,2021-09-08 11:55:00
19695,Window,HUMIDITY,69.12,LIGHT+ENV,2021-09-08 11:55:00
19699,Window,HUMIDITY,69.13,LIGHT+ENV,2021-09-08 11:56:05
19698,Window,TEMPERATURE,26.19,LIGHT+ENV,2021-09-08 11:56:05
19697,Window,LUX,3337.0,LIGHT+ENV,2021-09-08 11:56:05
19696,Window,PRESSURE,101021.0,LIGHT+ENV,2021-09-08 11:56:05
19700,Window,PRESSURE,101019.0,LIGHT+ENV,2021-09-08 11:58:03
19701,Window,LUX,3711.0,LIGHT+ENV,2021-09-08 11:58:03
19702,Window,HUMIDITY,68.76,LIGHT+ENV,2021-09-08 11:58:03
19703,Window,TEMPERATURE,26.2,LIGHT+ENV,2021-09-08 11:58:03
19704,Window,HUMIDITY,68.52,LIGHT+ENV,2021-09-08 12:00:02
19705,Window,TEMPERATURE,26.23,LIGHT+ENV,2021-09-08 12:00:02
19706,Window,PRESSURE,101018.0,LIGHT+ENV,2021-09-08 12:00:02
19707,Window,LUX,2828.0,LIGHT+ENV,2021-09-08 12:00:02
19711,Window,TEMPERATURE,26.26,LIGHT+ENV,2021-09-08 12:02:01
19710,Window,HUMIDITY,68.54,LIGHT+ENV,2021-09-08 12:02:01
19709,Window,LUX,3125.0,LIGHT+ENV,2021-09-08 12:02:01
19708,Window,PRESSURE,101018.0,LIGHT+ENV,2021-09-08 12:02:01
19712,Window,PRESSURE,101016.0,LIGHT+ENV,2021-09-08 12:03:05
19713,Window,LUX,3629.0,LIGHT+ENV,2021-09-08 12:03:05
19714,Window,HUMIDITY,68.6,LIGHT+ENV,2021-09-08 12:03:05
19715,Window,TEMPERATURE,26.3,LIGHT+ENV,2021-09-08 12:03:05
19716,Window,PRESSURE,101012.0,LIGHT+ENV,2021-09-08 12:05:03
19717,Window,HUMIDITY,67.97,LIGHT+ENV,2021-09-08 12:05:03
19718,Window,LUX,4035.0,LIGHT+ENV,2021-09-08 12:05:03
19719,Window,TEMPERATURE,26.36,LIGHT+ENV,2021-09-08 12:05:03
19722,Window,HUMIDITY,67.96,LIGHT+ENV,2021-09-08 12:07:01
19723,Window,LUX,4221.0,LIGHT+ENV,2021-09-08 12:07:01
19720,Window,TEMPERATURE,26.39,LIGHT+ENV,2021-09-08 12:07:01
19721,Window,PRESSURE,101009.0,LIGHT+ENV,2021-09-08 12:07:01
19724,Window,LUX,5380.0,LIGHT+ENV,2021-09-08 12:09:00
19725,Window,PRESSURE,101006.0,LIGHT+ENV,2021-09-08 12:09:00
19726,Window,HUMIDITY,68.07,LIGHT+ENV,2021-09-08 12:09:00
19727,Window,TEMPERATURE,26.43,LIGHT+ENV,2021-09-08 12:09:00
19728,Window,PRESSURE,101003.0,LIGHT+ENV,2021-09-08 12:10:04
19729,Window,HUMIDITY,67.83,LIGHT+ENV,2021-09-08 12:10:04
19730,Window,LUX,5322.0,LIGHT+ENV,2021-09-08 12:10:04
19731,Window,TEMPERATURE,26.47,LIGHT+ENV,2021-09-08 12:10:04
19735,Window,PRESSURE,101000.0,LIGHT+ENV,2021-09-08 12:12:03
19734,Window,HUMIDITY,67.54,LIGHT+ENV,2021-09-08 12:12:03
19733,Window,TEMPERATURE,26.49,LIGHT+ENV,2021-09-08 12:12:03
19732,Window,LUX,3922.0,LIGHT+ENV,2021-09-08 12:12:03
19736,Window,HUMIDITY,66.78,LIGHT+ENV,2021-09-08 12:14:02
19737,Window,TEMPERATURE,26.53,LIGHT+ENV,2021-09-08 12:14:02
19738,Window,LUX,3835.0,LIGHT+ENV,2021-09-08 12:14:02
19739,Window,PRESSURE,100998.0,LIGHT+ENV,2021-09-08 12:14:02
19740,Window,LUX,3881.0,LIGHT+ENV,2021-09-08 12:16:01
19741,Window,TEMPERATURE,26.5,LIGHT+ENV,2021-09-08 12:16:01
19742,Window,HUMIDITY,67.5,LIGHT+ENV,2021-09-08 12:16:01
19743,Window,PRESSURE,100996.0,LIGHT+ENV,2021-09-08 12:16:01
19747,Window,LUX,3985.0,LIGHT+ENV,2021-09-08 12:18:00
19746,Window,HUMIDITY,67.68,LIGHT+ENV,2021-09-08 12:18:00
19745,Window,PRESSURE,100994.0,LIGHT+ENV,2021-09-08 12:18:00
19744,Window,TEMPERATURE,26.52,LIGHT+ENV,2021-09-08 12:18:00
19748,Window,PRESSURE,100996.0,LIGHT+ENV,2021-09-08 12:19:04
19749,Window,TEMPERATURE,26.55,LIGHT+ENV,2021-09-08 12:19:04
19750,Window,HUMIDITY,67.15,LIGHT+ENV,2021-09-08 12:19:04
19751,Window,LUX,3094.0,LIGHT+ENV,2021-09-08 12:19:04
19752,Window,PRESSURE,100995.0,LIGHT+ENV,2021-09-08 12:21:02
19753,Window,LUX,3230.0,LIGHT+ENV,2021-09-08 12:21:02
19754,Window,TEMPERATURE,26.59,LIGHT+ENV,2021-09-08 12:21:02
19755,Window,HUMIDITY,66.46,LIGHT+ENV,2021-09-08 12:21:02
19759,Window,PRESSURE,100996.0,LIGHT+ENV,2021-09-08 12:23:01
19758,Window,LUX,3071.0,LIGHT+ENV,2021-09-08 12:23:01
19757,Window,HUMIDITY,66.59,LIGHT+ENV,2021-09-08 12:23:01
19756,Window,TEMPERATURE,26.59,LIGHT+ENV,2021-09-08 12:23:01
19760,Window,LUX,3540.0,LIGHT+ENV,2021-09-08 12:24:05
19761,Window,HUMIDITY,66.95,LIGHT+ENV,2021-09-08 12:24:05
19762,Window,PRESSURE,100995.0,LIGHT+ENV,2021-09-08 12:24:05
19763,Window,TEMPERATURE,26.61,LIGHT+ENV,2021-09-08 12:24:05
19764,Window,PRESSURE,100994.0,LIGHT+ENV,2021-09-08 12:26:03
19765,Window,TEMPERATURE,26.61,LIGHT+ENV,2021-09-08 12:26:03
19766,Window,LUX,4227.0,LIGHT+ENV,2021-09-08 12:26:03
19767,Window,HUMIDITY,66.78,LIGHT+ENV,2021-09-08 12:26:03
19770,Window,HUMIDITY,65.93,LIGHT+ENV,2021-09-08 12:28:01
19771,Window,PRESSURE,100992.0,LIGHT+ENV,2021-09-08 12:28:01
19768,Window,TEMPERATURE,26.64,LIGHT+ENV,2021-09-08 12:28:01
19769,Window,LUX,4717.0,LIGHT+ENV,2021-09-08 12:28:01
19772,Window,TEMPERATURE,26.7,LIGHT+ENV,2021-09-08 12:30:00
19773,Window,PRESSURE,100991.0,LIGHT+ENV,2021-09-08 12:30:00
19774,Window,LUX,3722.0,LIGHT+ENV,2021-09-08 12:30:00
19775,Window,HUMIDITY,65.44,LIGHT+ENV,2021-09-08 12:30:00
19776,Window,PRESSURE,100990.0,LIGHT+ENV,2021-09-08 12:31:04
19777,Window,HUMIDITY,66.39,LIGHT+ENV,2021-09-08 12:31:04
19778,Window,TEMPERATURE,26.71,LIGHT+ENV,2021-09-08 12:31:04
19779,Window,LUX,3821.0,LIGHT+ENV,2021-09-08 12:31:04
19783,Window,LUX,3016.0,LIGHT+ENV,2021-09-08 12:33:03
19782,Window,HUMIDITY,65.43,LIGHT+ENV,2021-09-08 12:33:03
19781,Window,TEMPERATURE,26.73,LIGHT+ENV,2021-09-08 12:33:03
19780,Window,PRESSURE,100988.0,LIGHT+ENV,2021-09-08 12:33:03
19784,Window,LUX,3382.0,LIGHT+ENV,2021-09-08 12:35:05
19785,Window,TEMPERATURE,26.74,LIGHT+ENV,2021-09-08 12:35:05
19786,Window,HUMIDITY,65.77,LIGHT+ENV,2021-09-08 12:35:05
19787,Window,PRESSURE,100986.0,LIGHT+ENV,2021-09-08 12:35:05
19788,Window,HUMIDITY,66.08,LIGHT+ENV,2021-09-08 12:37:04
19789,Window,LUX,4125.0,LIGHT+ENV,2021-09-08 12:37:04
19790,Window,TEMPERATURE,26.74,LIGHT+ENV,2021-09-08 12:37:04
19791,Window,PRESSURE,100984.0,LIGHT+ENV,2021-09-08 12:37:04
19794,Window,HUMIDITY,65.37,LIGHT+ENV,2021-09-08 12:39:02
19795,Window,TEMPERATURE,26.78,LIGHT+ENV,2021-09-08 12:39:02
19792,Window,LUX,5685.0,LIGHT+ENV,2021-09-08 12:39:02
19793,Window,PRESSURE,100984.0,LIGHT+ENV,2021-09-08 12:39:02
19796,Window,TEMPERATURE,26.82,LIGHT+ENV,2021-09-08 12:41:01
19797,Window,HUMIDITY,65.32,LIGHT+ENV,2021-09-08 12:41:01
19798,Window,PRESSURE,100983.0,LIGHT+ENV,2021-09-08 12:41:01
19799,Window,LUX,5531.0,LIGHT+ENV,2021-09-08 12:41:01
19800,Window,LUX,3934.0,LIGHT+ENV,2021-09-08 12:42:05
19801,Window,HUMIDITY,65.63,LIGHT+ENV,2021-09-08 12:42:05
19802,Window,PRESSURE,100980.0,LIGHT+ENV,2021-09-08 12:42:05
19803,Window,TEMPERATURE,26.85,LIGHT+ENV,2021-09-08 12:42:05
19806,Window,HUMIDITY,64.96,LIGHT+ENV,2021-09-08 12:44:03
19807,Window,LUX,4259.0,LIGHT+ENV,2021-09-08 12:44:03
19804,Window,PRESSURE,100978.0,LIGHT+ENV,2021-09-08 12:44:03
19805,Window,TEMPERATURE,26.91,LIGHT+ENV,2021-09-08 12:44:03
19808,Window,PRESSURE,100975.0,LIGHT+ENV,2021-09-08 12:46:01
19809,Window,HUMIDITY,64.36,LIGHT+ENV,2021-09-08 12:46:01
19810,Window,LUX,4417.0,LIGHT+ENV,2021-09-08 12:46:01
19811,Window,TEMPERATURE,27.0,LIGHT+ENV,2021-09-08 12:46:01
19812,Window,LUX,5731.0,LIGHT+ENV,2021-09-08 12:48:00
19813,Window,TEMPERATURE,27.02,LIGHT+ENV,2021-09-08 12:48:00
19814,Window,HUMIDITY,65.2,LIGHT+ENV,2021-09-08 12:48:00
19815,Window,PRESSURE,100973.0,LIGHT+ENV,2021-09-08 12:48:00
19816,Window,PRESSURE,100973.0,LIGHT+ENV,2021-09-08 12:49:04
19817,Window,LUX,5976.0,LIGHT+ENV,2021-09-08 12:49:04
19818,Window,HUMIDITY,65.35,LIGHT+ENV,2021-09-08 12:49:04
19819,Window,TEMPERATURE,27.02,LIGHT+ENV,2021-09-08 12:49:04
19823,Window,PRESSURE,100972.0,LIGHT+ENV,2021-09-08 12:51:04
19822,Window,LUX,4622.0,LIGHT+ENV,2021-09-08 12:51:04
19821,Window,HUMIDITY,64.69,LIGHT+ENV,2021-09-08 12:51:04
19820,Window,TEMPERATURE,27.05,LIGHT+ENV,2021-09-08 12:51:04
19824,Window,TEMPERATURE,27.08,LIGHT+ENV,2021-09-08 12:53:02
19825,Window,HUMIDITY,64.4,LIGHT+ENV,2021-09-08 12:53:02
19826,Window,PRESSURE,100969.0,LIGHT+ENV,2021-09-08 12:53:02
19827,Window,LUX,2814.0,LIGHT+ENV,2021-09-08 12:53:02
19828,Window,PRESSURE,100968.0,LIGHT+ENV,2021-09-08 12:55:00
19829,Window,LUX,3661.0,LIGHT+ENV,2021-09-08 12:55:00
19830,Window,TEMPERATURE,27.09,LIGHT+ENV,2021-09-08 12:55:00
19831,Window,HUMIDITY,64.24,LIGHT+ENV,2021-09-08 12:55:00
19832,Window,LUX,3611.0,LIGHT+ENV,2021-09-08 12:56:04
19833,Window,TEMPERATURE,27.07,LIGHT+ENV,2021-09-08 12:56:04
19834,Window,PRESSURE,100965.0,LIGHT+ENV,2021-09-08 12:56:04
19835,Window,HUMIDITY,64.46,LIGHT+ENV,2021-09-08 12:56:04
19839,Window,TEMPERATURE,27.08,LIGHT+ENV,2021-09-08 12:58:02
19838,Window,HUMIDITY,64.11,LIGHT+ENV,2021-09-08 12:58:02
19836,Window,LUX,4658.0,LIGHT+ENV,2021-09-08 12:58:02
19837,Window,PRESSURE,100963.0,LIGHT+ENV,2021-09-08 12:58:02
19840,Window,TEMPERATURE,27.11,LIGHT+ENV,2021-09-08 13:00:01
19841,Window,HUMIDITY,63.56,LIGHT+ENV,2021-09-08 13:00:01
19842,Window,LUX,5431.0,LIGHT+ENV,2021-09-08 13:00:01
19843,Window,PRESSURE,100960.0,LIGHT+ENV,2021-09-08 13:00:01
19844,Window,TEMPERATURE,27.16,LIGHT+ENV,2021-09-08 13:01:05
19845,Window,PRESSURE,100958.0,LIGHT+ENV,2021-09-08 13:01:05
